fire_id,fire_year,fire_zone,buffer_dist,spring_year,sdd_doy,sdd_max_doy,n_fall_hotspots,n_spring_hotspots,n_spring_near_perim,has_fall_hotspots,has_spring_hotspots,has_spring_near_perim,overwintered,linked_perim_id,first_spring_dist_to_perim,last_fall_date,last_fall_lat,last_fall_lon,first_spring_date,first_spring_lat,first_spring_lon,dormancy_days,days_after_sdd,exclusion_reason,flag_near_lightning,flag_near_infrastructure,lightning_date,lightning_days_before,linked_perim_cause
2023_G90810,2023,Fort Nelson Fire Zone,1000,2024,165.0943396226415,215.0943396226415,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G90841,2023,Fort Nelson Fire Zone,1000,2024,136.22641509433961,186.22641509433961,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G90949,2023,Fort Nelson Fire Zone,1000,2024,133.78985507246378,183.78985507246378,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G90956,2023,Fort Nelson Fire Zone,1000,2024,136.82391304347826,186.82391304347826,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G90980,2023,Fort Nelson Fire Zone,1000,2024,77.1951219512195,127.1951219512195,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G90981,2023,Fort Nelson Fire Zone,1000,2024,114.24709651581898,164.24709651581898,263,0,0,True,False,False,False,,,2023-09-22,59.07398,-127.57602,,,,,,,,,,,
2023_G91013,2023,Fort Nelson Fire Zone,1000,2024,142.74161073825502,192.74161073825502,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91021,2023,Fort Nelson Fire Zone,1000,2024,189.19565217391303,239.19565217391303,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91133,2023,Fort Nelson Fire Zone,1000,2024,140.64285714285714,190.64285714285714,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91313,2023,Fort Nelson Fire Zone,1000,2024,125.59750501864066,175.59750501864067,11642,154,152,True,True,True,True,2024_G90228,0.0,2023-09-25,58.3854,-121.57749,2024-05-17,58.76271,-121.57191,235.0,12.40249498135934,,False,,2024-05-26 18:00:00,-10.0,Lightning
2023_G91355,2023,Fort Nelson Fire Zone,1000,2024,137.6627906976744,187.6627906976744,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91359,2023,Fort Nelson Fire Zone,1000,2024,157.26470588235293,207.26470588235293,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91467,2023,Fort Nelson Fire Zone,1000,2024,142.04265402843603,192.04265402843603,85,99,0,True,True,False,False,,,2023-09-23,59.25866,-122.14758,,,,,,,,,,,
2023_G91494,2023,Fort Nelson Fire Zone,1000,2024,112.87420814479638,162.8742081447964,850,14,14,True,True,True,True,2024_G90228,0.0,2023-09-10,59.75875,-121.36508,2024-05-15,59.74083,-121.3168,248.0,23.125791855203616,,False,,2024-05-21 21:00:00,-7.0,Lightning
2023_G91534,2023,Fort Nelson Fire Zone,1000,2024,146.4924123495552,196.4924123495552,4911,1515,1508,True,True,True,True,2024_G90399,0.0,2023-09-23,59.38056,-120.84712,2024-06-21,59.42756,-120.67108,272.0,26.507587650444805,,False,,2024-05-21 21:00:00,30.0,Lightning
2023_G91722,2023,Fort Nelson Fire Zone,1000,2024,136.18367346938774,186.18367346938774,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G91739,2023,Fort Nelson Fire Zone,1000,2024,133.04697986577182,183.04697986577182,7045,34,0,True,True,False,False,,,2023-10-20,59.3659,-123.12897,,,,,,,,,,,
2023_G91933,2023,Fort Nelson Fire Zone,1000,2024,131.04188481675394,181.04188481675394,6,0,0,True,False,False,False,,,2023-09-02,59.45876,-120.05203,,,,,,,,,,,
2023_G92039,2023,Fort Nelson Fire Zone,1000,2024,152.22222222222223,202.22222222222223,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G92093,2023,Fort Nelson Fire Zone,1000,2024,129.88888888888889,179.88888888888889,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G92498,2023,both,1000,2024,139.07530634096045,189.07530634096045,44641,1753,1654,True,True,True,True,2024_G90228,0.0,2023-10-20,58.95386,-120.98599,2024-05-20,58.73339,-120.86889,213.0,1.9246936590395478,,False,,2024-01-01 00:00:00,140.0,Lightning
2023_G92536,2023,Fort Nelson Fire Zone,1000,2024,135.90322580645162,185.90322580645162,0,44,44,False,True,True,False,2024_G90228,0.0,,,,2024-06-21,58.95793,-121.45878,,37.096774193548384,,,,,,Lightning
2023_G92572,2023,Fort Nelson Fire Zone,1000,2024,108.7,158.7,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G92594,2023,Fort Nelson Fire Zone,1000,2024,147.72727272727272,197.72727272727272,61,0,0,True,False,False,False,,,2023-09-12,59.94424,-127.74392,,,,,,,,,,,
2023_G92729,2023,Fort Nelson Fire Zone,1000,2024,124.5,174.5,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G92940,2023,Fort Nelson Fire Zone,1000,2024,156.91718073237956,206.91718073237956,13618,1507,1028,True,True,True,True,2024_G90228,0.0,2023-10-20,59.33907,-122.03725,2024-06-21,59.18334,-121.36919,245.0,16.082819267620437,,False,,2024-05-28 00:00:00,24.0,Lightning
2023_G92947,2023,Fort Nelson Fire Zone,1000,2024,172.6851008458035,222.6851008458035,670,53,53,True,True,True,True,2024_G90741,0.0,2023-10-20,59.22654,-127.93846,2024-07-08,59.26954,-127.91462,262.0,17.314899154196496,,False,,2024-01-01 00:00:00,189.0,Lightning
2023_G93102,2023,Fort Nelson Fire Zone,1000,2024,87.6842105263158,137.68421052631578,3,0,0,True,False,False,False,,,2023-09-02,59.86836,-121.92152,,,,,,,,,,,
2023_G93103,2023,Fort Nelson Fire Zone,1000,2024,155.30555555555554,205.30555555555554,8,19,19,True,True,True,True,2024_G90228,0.0,2023-09-17,59.24878,-120.42734,2024-07-17,59.25403,-120.41477,304.0,43.69444444444446,,False,,2024-05-22 00:00:00,56.0,Lightning
2023_G93120,2023,Fort Nelson Fire Zone,1000,2024,170.489898989899,220.489898989899,9,0,0,True,False,False,False,,,2023-09-10,58.76958,-127.70901,,,,,,,,,,,
2023_G93240,2023,Fort Nelson Fire Zone,1000,2024,149.52941176470588,199.52941176470588,1,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2023_G93291,2023,Fort Nelson Fire Zone,1000,2024,152.40036563071297,202.40036563071297,694,99,99,True,True,True,True,2024_G90228,0.0,2023-09-23,59.54778,-121.88457,2024-06-21,59.53636,-121.9,272.0,20.59963436928703,,False,,2024-01-01 00:00:00,172.0,Lightning
2023_G93345,2023,Fort Nelson Fire Zone,1000,2024,147.77777777777777,197.77777777777777,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80016,2024,Fort St. John Fire Zone,1000,2025,99.17857142857143,149.17857142857144,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80036,2024,Fort St. John Fire Zone,1000,2025,50.205882352941174,100.20588235294117,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80062,2024,Fort St. John Fire Zone,1000,2025,60.125,110.125,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80071,2024,Fort St. John Fire Zone,1000,2025,118.875,168.875,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80155,2024,Fort St. John Fire Zone,1000,2025,129.83333333333334,179.83333333333334,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80162,2024,Fort St. John Fire Zone,1000,2025,106.20833333333333,156.20833333333331,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80187,2024,Fort St. John Fire Zone,1000,2025,138.61666666666667,188.61666666666667,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80188,2024,Fort St. John Fire Zone,1000,2025,134.14754098360655,184.14754098360655,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80189,2024,Fort St. John Fire Zone,1000,2025,129.0,179.0,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80262,2024,Fort St. John Fire Zone,1000,2025,131.67607726597325,181.67607726597325,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80270,2024,both,1000,2025,135.90430752453653,185.90430752453653,2,336,336,True,True,True,True,2025_G80396,0.0,2024-08-12,58.25813,-121.61767,2025-05-29,58.02773,-121.6817,290.0,13.095692475463466,,False,,2025-01-01 00:00:00,148.0,
2024_G80273,2024,Fort St. John Fire Zone,1000,2025,120.12121212121212,170.12121212121212,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80286,2024,both,1000,2025,130.1615789473684,180.1615789473684,52,23,23,True,True,True,False,2025_G90428,0.0,2024-08-17,58.29363,-120.24813,2025-05-29,58.32924,-120.23764,285.0,18.83842105263159,lightning_strike,True,,2025-05-26 00:00:00,3.0,
2024_G80305,2024,Fort St. John Fire Zone,1000,2025,125.94827586206897,175.94827586206895,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80315,2024,Fort St. John Fire Zone,1000,2025,119.94285714285714,169.94285714285712,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80419,2024,Fort St. John Fire Zone,1000,2025,141.34920634920636,191.34920634920636,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80424,2024,Fort St. John Fire Zone,1000,2025,112.33333333333333,162.33333333333331,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80426,2024,Fort St. John Fire Zone,1000,2025,129.9044585987261,179.9044585987261,0,227,0,False,True,False,False,,,,,,,,,,,,,,,,
2024_G80428,2024,Fort St. John Fire Zone,1000,2025,107.89655172413794,157.89655172413794,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80447,2024,Fort St. John Fire Zone,1000,2025,108.54545454545455,158.54545454545456,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80467,2024,Fort St. John Fire Zone,1000,2025,123.9,173.9,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80468,2024,Fort St. John Fire Zone,1000,2025,120.9375,170.9375,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80549,2024,Fort St. John Fire Zone,1000,2025,135.90291262135923,185.90291262135923,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80648,2024,Fort St. John Fire Zone,1000,2025,134.91304347826087,184.91304347826087,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80733,2024,Fort St. John Fire Zone,1000,2025,117.89655172413794,167.89655172413794,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G80854,2024,Fort St. John Fire Zone,1000,2025,141.03658536585365,191.03658536585365,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G81281,2024,Fort St. John Fire Zone,1000,2025,169.42222222222222,219.42222222222222,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G81369,2024,Fort St. John Fire Zone,1000,2025,115.4390243902439,165.4390243902439,1,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G82080,2024,Fort St. John Fire Zone,1000,2025,125.81818181818181,175.8181818181818,1,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G82565,2024,Fort St. John Fire Zone,1000,2025,97.28125,147.28125,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90228,2024,both,1000,2025,134.46192167912125,184.46192167912125,6255,1782,1708,True,True,True,True,2025_G90401,0.0,2024-10-09,59.64983,-121.70879,2025-05-28,58.75813,-120.93038,231.0,13.538078320878753,,False,,2025-01-01 00:00:00,147.0,
2024_G90230,2024,Fort Nelson Fire Zone,1000,2025,142.6,192.6,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90267,2024,Fort Nelson Fire Zone,1000,2025,133.63373655913978,183.63373655913978,2,0,0,True,False,False,False,,,2024-09-04,58.78411,-122.89472,,,,,,,,,,,
2024_G90399,2024,Fort Nelson Fire Zone,1000,2025,145.4647266313933,195.4647266313933,1907,261,261,True,True,True,True,2025_G90382,0.0,2024-09-24,59.37202,-120.48478,2025-06-07,59.38004,-120.42548,256.0,12.53527336860671,,False,,2025-05-19 00:00:00,19.0,
2024_G90548,2024,Fort Nelson Fire Zone,1000,2025,149.1578947368421,199.1578947368421,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90637,2024,Fort Nelson Fire Zone,1000,2025,88.72413793103448,138.72413793103448,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90683,2024,Fort Nelson Fire Zone,1000,2025,143.72058823529412,193.72058823529412,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90686,2024,Fort Nelson Fire Zone,1000,2025,128.3937062937063,178.3937062937063,1446,230,230,True,True,True,True,2025_G90216,0.0,2024-10-15,59.8187,-121.67744,2025-06-06,59.89434,-121.92774,234.0,28.606293706293712,,False,,2025-05-20 21:00:00,16.0,
2024_G90713,2024,Fort Nelson Fire Zone,1000,2025,136.1010101010101,186.1010101010101,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90734,2024,Fort Nelson Fire Zone,1000,2025,128.82857142857142,178.82857142857142,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90741,2024,Fort Nelson Fire Zone,1000,2025,155.5108695652174,205.5108695652174,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90765,2024,Fort Nelson Fire Zone,1000,2025,152.0820895522388,202.0820895522388,157,0,0,True,False,False,False,,,2024-09-19,59.76328,-123.95113,,,,,,,,,,,
2024_G90777,2024,Fort Nelson Fire Zone,1000,2025,124.5982905982906,174.5982905982906,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90849,2024,Fort Nelson Fire Zone,1000,2025,59.0,109.0,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90917,2024,Fort Nelson Fire Zone,1000,2025,143.96666666666667,193.96666666666667,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G90939,2024,Fort Nelson Fire Zone,1000,2025,145.67662263067203,195.67662263067203,4593,0,0,True,False,False,False,,,2024-09-19,59.2341,-128.12117,,,,,,,,,,,
2024_G90992,2024,Fort Nelson Fire Zone,1000,2025,92.54752851711027,142.54752851711027,8,0,0,True,False,False,False,,,2024-10-13,58.19838,-124.52435,,,,,,,,,,,
2024_G90994,2024,Fort Nelson Fire Zone,1000,2025,145.04225352112675,195.04225352112675,47,0,0,True,False,False,False,,,2024-08-12,59.08501,-122.33284,,,,,,,,,,,
2024_G91018,2024,Fort Nelson Fire Zone,1000,2025,176.2391304347826,226.2391304347826,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G91031,2024,Fort Nelson Fire Zone,1000,2025,157.94736842105263,207.94736842105263,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G91033,2024,Fort Nelson Fire Zone,1000,2025,139.2058823529412,189.2058823529412,75,1,0,True,True,False,False,,,2024-10-06,59.7277,-124.15654,,,,,,,,,,,
2024_G91104,2024,Fort Nelson Fire Zone,1000,2025,149.50666666666666,199.50666666666666,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G91714,2024,Fort Nelson Fire Zone,1000,2025,146.3421052631579,196.3421052631579,583,489,489,True,True,True,True,2025_G90463,0.0,2024-10-12,59.71649,-124.08812,2025-06-01,59.70112,-124.09443,232.0,5.65789473684211,,False,,2025-05-19 21:00:00,12.0,
2024_G91790,2024,Fort Nelson Fire Zone,1000,2025,149.61832061068702,199.61832061068702,122,0,0,True,False,False,False,,,2024-08-20,59.51382,-127.24293,,,,,,,,,,,
2024_G91977,2024,Fort Nelson Fire Zone,1000,2025,131.3673469387755,181.3673469387755,2,0,0,True,False,False,False,,,2024-08-10,59.08801,-122.76985,,,,,,,,,,,
2024_G92253,2024,Fort Nelson Fire Zone,1000,2025,151.00706713780917,201.00706713780917,1304,0,0,True,False,False,False,,,2024-09-30,59.47643,-122.7185,,,,,,,,,,,
2024_G92307,2024,Fort Nelson Fire Zone,1000,2025,132.11764705882354,182.11764705882354,0,0,0,False,False,False,False,,,,,,,,,,,,,,,,
2024_G92309,2024,Fort Nelson Fire Zone,1000,2025,124.6,174.6,2,0,0,True,False,False,False,,,2024-09-10,59.70692,-124.22129,,,,,,,,,,,
2024_G92310,2024,Fort Nelson Fire Zone,1000,2025,153.69230769230768,203.69230769230768,2,0,0,True,False,False,False,,,2024-09-18,59.65565,-124.16904,,,,,,,,,,,
2024_G92348,2024,Fort Nelson Fire Zone,1000,2025,163.05223880597015,213.05223880597015,388,0,0,True,False,False,False,,,2024-09-12,59.14144,-127.90025,,,,,,,,,,,
2024_G92424,2024,Fort Nelson Fire Zone,1000,2025,107.42857142857143,157.42857142857144,55,0,0,True,False,False,False,,,2024-10-12,59.84968,-123.9027,,,,,,,,,,,
