fire_id_2023,hotspot_id_2024,acq_date_2024,days_after_sdd_2024,hotspot_id_2025,acq_date_2025,days_after_sdd_2025,days_2024_to_2025
2023_G90207,hs24_12662,2024-06-30,51.28243587820609,hs25_53,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12663,2024-06-30,51.28243587820609,hs25_54,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12673,2024-06-30,51.28243587820609,hs25_55,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12938,2024-06-30,51.28243587820609,hs25_56,2025-05-28,8.352782360881946,332
2023_G90207,hs24_14131,2024-07-08,59.28243587820609,hs25_57,2025-05-28,8.352782360881946,324
2023_G90207,hs24_2714,2024-06-30,51.28243587820609,hs25_58,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2715,2024-06-30,51.28243587820609,hs25_59,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2733,2024-06-30,51.28243587820609,hs25_60,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2734,2024-06-30,51.28243587820609,hs25_61,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_62,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3018,2024-06-30,51.28243587820609,hs25_63,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3047,2024-06-30,51.28243587820609,hs25_64,2025-05-28,8.352782360881946,332
2023_G90207,hs24_7230,2024-06-30,51.28243587820609,hs25_65,2025-05-28,8.352782360881946,332
2023_G90207,hs24_7245,2024-06-30,51.28243587820609,hs25_66,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12660,2024-06-30,51.28243587820609,hs25_67,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12661,2024-06-30,51.28243587820609,hs25_68,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12673,2024-06-30,51.28243587820609,hs25_69,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2733,2024-06-30,51.28243587820609,hs25_70,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2734,2024-06-30,51.28243587820609,hs25_71,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2744,2024-06-30,51.28243587820609,hs25_72,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_73,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3047,2024-06-30,51.28243587820609,hs25_74,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3056,2024-06-30,51.28243587820609,hs25_75,2025-05-28,8.352782360881946,332
2023_G90207,hs24_7245,2024-06-30,51.28243587820609,hs25_76,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12673,2024-06-30,51.28243587820609,hs25_77,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2734,2024-06-30,51.28243587820609,hs25_78,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_79,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2734,2024-06-30,51.28243587820609,hs25_80,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2744,2024-06-30,51.28243587820609,hs25_81,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_82,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3047,2024-06-30,51.28243587820609,hs25_83,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3056,2024-06-30,51.28243587820609,hs25_84,2025-05-28,8.352782360881946,332
2023_G90207,hs24_3064,2024-06-30,51.28243587820609,hs25_85,2025-05-28,8.352782360881946,332
2023_G90207,hs24_12673,2024-06-30,51.28243587820609,hs25_86,2025-05-28,8.352782360881946,332
2023_G90207,hs24_2745,2024-06-30,51.28243587820609,hs25_87,2025-05-28,8.352782360881946,332
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_88,2025-05-28,6.418436043500776,372
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_89,2025-05-28,6.418436043500776,372
2023_G92498,hs24_6317,2024-05-21,2.157337225177713,hs25_90,2025-05-28,6.418436043500776,372
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_91,2025-05-28,6.418436043500776,372
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_92,2025-05-28,6.418436043500776,372
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_93,2025-05-28,6.418436043500776,372
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_94,2025-05-28,6.418436043500776,372
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_95,2025-05-28,8.352782360881946,363
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_96,2025-05-28,8.352782360881946,363
2023_G80280,hs24_4775,2024-07-09,45.14571639907757,hs25_97,2025-05-29,10.123982943915081,324
2023_G80280,hs24_4925,2024-07-19,55.14571639907757,hs25_98,2025-05-29,10.123982943915081,314
2023_G80280,hs24_4927,2024-07-19,55.14571639907757,hs25_99,2025-05-29,10.123982943915081,314
2023_G80280,hs24_8973,2024-07-08,44.14571639907757,hs25_100,2025-05-29,10.123982943915081,325
2023_G80280,hs24_9086,2024-07-09,45.14571639907757,hs25_101,2025-05-29,10.123982943915081,324
2023_G80280,hs24_9185,2024-07-10,46.14571639907757,hs25_102,2025-05-29,10.123982943915081,323
2023_G80280,hs24_9186,2024-07-10,46.14571639907757,hs25_103,2025-05-29,10.123982943915081,323
2023_G80280,hs24_9200,2024-07-10,46.14571639907757,hs25_104,2025-05-29,10.123982943915081,323
2023_G80280,hs24_9267,2024-07-16,52.14571639907757,hs25_105,2025-05-29,10.123982943915081,317
2023_G80280,hs24_9268,2024-07-17,53.14571639907757,hs25_106,2025-05-29,10.123982943915081,316
2023_G80280,hs24_9307,2024-07-17,53.14571639907757,hs25_107,2025-05-29,10.123982943915081,316
2023_G80280,hs24_9320,2024-07-19,55.14571639907757,hs25_108,2025-05-29,10.123982943915081,314
2023_G80280,hs24_9321,2024-07-19,55.14571639907757,hs25_109,2025-05-29,10.123982943915081,314
2023_G80280,hs24_9333,2024-07-21,57.14571639907757,hs25_110,2025-05-29,10.123982943915081,312
2023_G80280,hs24_12124,2024-06-03,9.145716399077571,hs25_111,2025-05-29,10.123982943915081,360
2023_G80280,hs24_12125,2024-06-03,9.145716399077571,hs25_112,2025-05-29,10.123982943915081,360
2023_G80280,hs24_14415,2024-07-09,45.14571639907757,hs25_113,2025-05-29,10.123982943915081,324
2023_G80280,hs24_14419,2024-07-09,45.14571639907757,hs25_114,2025-05-29,10.123982943915081,324
2023_G80280,hs24_14487,2024-07-10,46.14571639907757,hs25_115,2025-05-29,10.123982943915081,323
2023_G80280,hs24_14685,2024-07-10,46.14571639907757,hs25_116,2025-05-29,10.123982943915081,323
2023_G80280,hs24_14687,2024-07-11,47.14571639907757,hs25_117,2025-05-29,10.123982943915081,322
2023_G80280,hs24_14726,2024-07-17,53.14571639907757,hs25_118,2025-05-29,10.123982943915081,316
2023_G80280,hs24_14779,2024-07-19,55.14571639907757,hs25_119,2025-05-29,10.123982943915081,314
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_120,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6317,2024-05-21,2.157337225177713,hs25_121,2025-05-29,7.418436043500776,373
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_122,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6316,2024-05-21,2.157337225177713,hs25_123,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6317,2024-05-21,2.157337225177713,hs25_124,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_125,2025-05-29,7.418436043500776,373
2023_G92498,hs24_11963,2024-05-21,2.157337225177713,hs25_126,2025-05-29,7.418436043500776,373
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_127,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6317,2024-05-21,2.157337225177713,hs25_128,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_129,2025-05-29,7.418436043500776,373
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_130,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6317,2024-05-21,2.157337225177713,hs25_131,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_132,2025-05-29,7.418436043500776,373
2023_G92498,hs24_2321,2024-05-21,2.157337225177713,hs25_133,2025-05-29,7.418436043500776,373
2023_G92498,hs24_6318,2024-05-21,2.157337225177713,hs25_134,2025-05-29,7.418436043500776,373
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_135,2025-05-29,9.352782360881946,364
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_136,2025-05-29,9.352782360881946,364
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_137,2025-05-29,9.352782360881946,364
2023_G90207,hs24_6375,2024-05-30,20.282435878206087,hs25_138,2025-05-29,9.352782360881946,364
2023_G90207,hs24_12735,2024-06-30,51.28243587820609,hs25_139,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12735,2024-06-30,51.28243587820609,hs25_140,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2073,2024-05-13,3.282435878206087,hs25_141,2025-05-29,9.352782360881946,381
2023_G90207,hs24_2075,2024-05-13,3.282435878206087,hs25_142,2025-05-29,9.352782360881946,381
2023_G90207,hs24_12735,2024-06-30,51.28243587820609,hs25_143,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12735,2024-06-30,51.28243587820609,hs25_144,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_145,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_146,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_147,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_148,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_149,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_150,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_151,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12750,2024-06-30,51.28243587820609,hs25_152,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_153,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_154,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_155,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2845,2024-06-30,51.28243587820609,hs25_156,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_157,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12750,2024-06-30,51.28243587820609,hs25_158,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_159,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_160,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_161,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_162,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_163,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_164,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2844,2024-06-30,51.28243587820609,hs25_165,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2845,2024-06-30,51.28243587820609,hs25_166,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2849,2024-06-30,51.28243587820609,hs25_167,2025-05-29,9.352782360881946,333
2023_G90207,hs24_4316,2024-07-08,59.28243587820609,hs25_168,2025-05-29,9.352782360881946,325
2023_G90207,hs24_12746,2024-06-30,51.28243587820609,hs25_169,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12750,2024-06-30,51.28243587820609,hs25_170,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_171,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12754,2024-06-30,51.28243587820609,hs25_172,2025-05-29,9.352782360881946,333
2023_G90207,hs24_2843,2024-06-30,51.28243587820609,hs25_173,2025-05-29,9.352782360881946,333
2023_G90207,hs24_12751,2024-06-30,51.28243587820609,hs25_174,2025-05-29,9.352782360881946,333
